Project_name,Component_name,CBO,CYCLO,DIT,ELOC,FanIn,FanOut,LCOM,LOC,LOCNAMM,NOA,NOC,NOM,NOMNAMM,NOPA,PMMM,PRB,WLOCNAMM,WMC,WMCNAMM,NMNOPARAM,CDSBP,CC,LC,LZC,RB,SC
elasticsearch-v0.19.0,org.elasticsearch.monitor.dump.DumpContributor,0.0,3.0,1.0,6.0,40.0,0.0,1.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.dump.DumpContributorFactory,1.0,1.0,1.0,5.0,12.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.dump.DumpException,1.0,2.0,2.0,10.0,14.0,0.0,1.0,10.0,10.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.dump.DumpGenerationFailedException,0.0,2.0,2.0,10.0,7.0,0.0,1.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.dump.DumpGenerator,3.0,4.0,1.0,20.0,8.0,0.0,1.0,20.0,20.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.dump.DumpMonitorService,16.0,14.0,2.0,66.0,3.0,19.0,2.0,66.0,66.0,6.0,0.0,5.0,5.0,0.0,0.0,0.0,11.2,14.0,0.0,1.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.dump.SimpleDump,4.0,7.0,2.0,14.0,5.0,0.0,1.0,14.0,14.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,7.0,0.0,1.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.dump.SimpleDumpGenerator,8.0,10.0,1.0,52.0,1.0,15.0,0.0,52.0,52.0,2.0,0.0,3.0,3.0,0.0,0.333333333,0.0,15.33333333,10.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.dump.cluster.ClusterDumpContributor,11.0,5.0,1.0,25.0,1.0,8.0,0.0,25.0,22.0,3.0,0.0,3.0,2.0,1.0,0.0,0.0,7.5,5.0,0.0,1.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.dump.heap.HeapDumpContributor,7.0,9.0,1.0,39.0,2.0,9.0,0.0,39.0,36.0,4.0,0.0,3.0,2.0,1.0,0.0,0.0,14.0,9.0,0.0,1.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.dump.summary.SummaryDumpContributor,11.0,15.0,1.0,72.0,2.0,17.0,13.0,72.0,69.0,4.0,0.0,6.0,5.0,1.0,0.166666667,0.0,12.2,15.0,0.0,1.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.dump.thread.ThreadDumpContributor,11.0,25.0,1.0,77.0,2.0,34.0,47.0,77.0,74.0,3.0,0.0,11.0,10.0,1.0,0.272727273,0.0,6.7,25.0,0.0,3.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.fs.FsProbe,0.0,1.0,1.0,5.0,12.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.fs.FsService,4.0,4.0,2.0,20.0,4.0,8.0,0.0,20.0,20.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,6.5,4.0,0.0,1.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.fs.FsStats,12.0,23.0,1.0,222.0,25.0,23.0,0.0,222.0,222.0,2.0,0.0,9.0,9.0,0.0,0.333333333,0.0,9.555555556,23.0,0.0,4.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.fs.JmxFsProbe,5.0,5.0,2.0,26.0,1.0,7.0,0.0,26.0,26.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,10.5,5.0,0.0,1.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.fs.SigarFsProbe,11.0,6.0,2.0,47.0,1.0,22.0,0.0,47.0,47.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,20.0,6.0,0.0,1.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.jvm.DeadlockAnalyzer,6.0,21.0,1.0,106.0,6.0,30.0,15.0,106.0,106.0,3.0,0.0,7.0,7.0,0.0,0.0,0.0,8.714285714,21.0,0.0,3.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.jvm.JvmInfo,14.0,74.0,1.0,319.0,29.0,32.0,269.0,319.0,286.0,12.0,0.0,30.0,20.0,0.0,0.066666667,0.0,8.65,74.0,0.0,26.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.jvm.JvmMonitorService,21.0,14.0,2.0,150.0,3.0,17.0,0.0,150.0,150.0,6.0,0.0,4.0,4.0,0.0,0.5,0.0,11.5,14.0,0.0,3.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.jvm.JvmService,4.0,6.0,2.0,23.0,6.0,9.0,0.0,23.0,23.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,5.333333333,6.0,0.0,2.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.jvm.JvmStats,18.0,41.0,1.0,596.0,36.0,53.0,43.0,596.0,593.0,15.0,0.0,18.0,17.0,0.0,0.277777778,0.0,9.941176471,41.0,0.0,13.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.network.JmxNetworkProbe,3.0,8.0,2.0,19.0,1.0,1.0,6.0,19.0,19.0,0.0,0.0,4.0,4.0,0.0,0.25,0.0,3.75,8.0,0.0,3.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.network.NetworkInfo,8.0,19.0,1.0,98.0,16.0,12.0,2.0,98.0,95.0,3.0,0.0,8.0,7.0,1.0,0.25,0.0,5.0,19.0,0.0,4.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.network.NetworkProbe,0.0,4.0,1.0,7.0,12.0,0.0,3.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.network.NetworkService,7.0,13.0,2.0,70.0,21.0,33.0,0.0,70.0,70.0,4.0,0.0,4.0,4.0,0.0,0.25,0.0,15.5,13.0,0.0,3.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.network.NetworkStats,8.0,23.0,1.0,175.0,16.0,22.0,6.0,175.0,175.0,2.0,0.0,9.0,9.0,0.0,0.333333333,0.0,6.0,23.0,0.0,5.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.network.SigarNetworkProbe,5.0,12.0,2.0,92.0,1.0,52.0,0.0,92.0,92.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,21.75,12.0,0.0,3.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.os.JmxOsProbe,3.0,5.0,2.0,15.0,1.0,1.0,3.0,15.0,15.0,0.0,0.0,3.0,3.0,0.0,0.333333333,0.0,3.666666667,5.0,0.0,2.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.os.OsInfo,9.0,31.0,1.0,242.0,17.0,25.0,16.0,242.0,239.0,4.0,0.0,13.0,12.0,0.0,0.307692308,0.0,7.833333333,31.0,0.0,9.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.os.OsProbe,0.0,2.0,1.0,6.0,12.0,0.0,1.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.os.OsService,4.0,6.0,2.0,26.0,6.0,10.0,0.0,26.0,26.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,6.0,6.0,0.0,2.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.os.OsStats,11.0,42.0,1.0,299.0,18.0,40.0,46.0,299.0,299.0,7.0,0.0,17.0,17.0,1.0,0.411764706,0.0,7.705882353,42.0,0.0,13.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.os.SigarOsProbe,5.0,8.0,2.0,88.0,1.0,28.0,0.0,88.0,88.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,27.66666667,8.0,0.0,2.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.process.JmxProcessProbe,7.0,13.0,2.0,59.0,3.0,7.0,8.0,59.0,59.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0,6.8,13.0,0.0,4.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.process.ProcessInfo,8.0,24.0,1.0,66.0,13.0,7.0,4.0,66.0,60.0,3.0,0.0,12.0,10.0,0.0,0.333333333,0.0,4.7,24.0,0.0,7.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.process.ProcessProbe,0.0,2.0,1.0,6.0,14.0,0.0,1.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.process.ProcessService,4.0,6.0,2.0,26.0,6.0,10.0,0.0,26.0,26.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,6.0,6.0,0.0,2.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.process.ProcessStats,10.0,32.0,1.0,228.0,17.0,27.0,16.0,228.0,225.0,4.0,0.0,13.0,12.0,0.0,0.307692308,0.0,7.0,32.0,0.0,9.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.process.SigarProcessProbe,8.0,6.0,2.0,38.0,1.0,16.0,0.0,38.0,38.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,11.0,6.0,0.0,2.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.monitor.sigar.SigarService,4.0,7.0,2.0,33.0,11.0,3.0,0.0,33.0,33.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,9.333333333,7.0,0.0,2.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.node.Node,2.0,8.0,1.0,29.0,6159.0,0.0,15.0,29.0,29.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,4.0,8.0,0.0,6.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.node.NodeBuilder,3.0,25.0,1.0,89.0,33.0,10.0,0.0,89.0,83.0,2.0,0.0,12.0,11.0,0.0,0.5,0.0,6.909090909,25.0,0.0,5.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.node.NodeClosedException,2.0,1.0,2.0,8.0,5.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.node.internal.InternalNode,65.0,30.0,1.0,204.0,51.0,64.0,19.0,204.0,204.0,6.0,0.0,11.0,11.0,0.0,0.181818182,0.0,17.90909091,30.0,0.0,9.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.node.internal.InternalSettingsPerparer,9.0,4.0,1.0,60.0,4.0,16.0,0.0,60.0,60.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,56.0,4.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.node.internal.NodeModule,4.0,2.0,2.0,13.0,1.0,3.0,0.0,13.0,13.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.node.service.NodeService,17.0,19.0,2.0,58.0,39.0,45.0,9.0,58.0,58.0,8.0,0.0,11.0,11.0,0.0,0.181818182,0.0,4.181818182,19.0,0.0,3.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.node.settings.NodeSettingsService,9.0,10.0,2.0,53.0,26.0,21.0,4.0,53.0,53.0,2.0,0.0,5.0,5.0,0.0,0.6,0.0,8.6,10.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.plugins.AbstractPlugin,7.0,22.0,1.0,64.0,0.0,9.0,55.0,64.0,64.0,0.0,0.0,11.0,11.0,0.0,0.818181818,0.0,5.363636364,22.0,0.0,7.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.plugins.IndexPluginsModule,9.0,6.0,2.0,24.0,1.0,6.0,0.0,24.0,24.0,2.0,0.0,4.0,4.0,0.0,0.25,0.0,4.5,6.0,0.0,2.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.plugins.Plugin,5.0,15.0,1.0,58.0,123.0,0.0,78.0,58.0,58.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,4.076923077,15.0,0.0,9.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.plugins.PluginManager,20.0,27.0,1.0,250.0,0.0,48.0,11.0,250.0,250.0,2.0,0.0,7.0,7.0,0.0,0.0,0.0,35.85714286,27.0,0.0,1.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.plugins.PluginsModule,9.0,6.0,2.0,25.0,10.0,8.0,0.0,25.0,25.0,2.0,0.0,4.0,4.0,0.0,0.25,0.0,4.75,6.0,0.0,2.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.plugins.PluginsService,21.0,63.0,2.0,274.0,17.0,124.0,0.0,274.0,274.0,3.0,0.0,17.0,17.0,0.0,0.058823529,0.0,15.23529412,63.0,0.0,10.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.plugins.ShardsPluginsModule,9.0,6.0,2.0,24.0,1.0,6.0,0.0,24.0,24.0,2.0,0.0,4.0,4.0,0.0,0.25,0.0,4.5,6.0,0.0,2.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.AbstractRestResponse,0.0,8.0,1.0,16.0,3.0,0.0,6.0,16.0,16.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,3.0,8.0,0.0,4.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.BaseRestHandler,3.0,1.0,2.0,9.0,53.0,0.0,0.0,9.0,9.0,1.0,48.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.BytesRestResponse,1.0,13.0,2.0,23.0,1.0,0.0,7.0,23.0,23.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,3.166666667,13.0,0.0,5.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.RestChannel,0.0,1.0,1.0,5.0,86.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.RestController,14.0,38.0,2.0,179.0,54.0,21.0,64.0,179.0,179.0,8.0,0.0,13.0,13.0,0.0,0.230769231,0.0,10.30769231,38.0,0.0,3.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.RestFilter,2.0,6.0,1.0,17.0,23.0,0.0,3.0,17.0,17.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,6.0,0.0,2.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.RestFilterChain,0.0,2.0,1.0,9.0,7.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.RestHandler,0.0,1.0,1.0,5.0,101.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.RestModule,5.0,3.0,2.0,16.0,1.0,5.0,1.0,16.0,16.0,2.0,0.0,3.0,3.0,0.0,0.333333333,0.0,3.333333333,3.0,0.0,1.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.RestRequest,4.0,23.0,1.0,41.0,195.0,0.0,231.0,41.0,41.0,1.0,0.0,22.0,22.0,0.0,0.0,0.0,1.545454545,23.0,0.0,11.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.RestResponse,1.0,11.0,1.0,22.0,180.0,0.0,36.0,22.0,22.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,2.0,11.0,0.0,9.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.StringRestResponse,2.0,6.0,2.0,21.0,17.0,4.0,6.0,21.0,21.0,1.0,0.0,4.0,4.0,0.0,0.25,0.0,3.5,6.0,0.0,1.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.Utf8RestResponse,1.0,21.0,2.0,55.0,1.0,0.0,32.0,55.0,55.0,5.0,1.0,12.0,12.0,1.0,0.0,0.0,3.25,21.0,0.0,9.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.XContentRestResponse,4.0,33.0,2.0,78.0,70.0,9.0,36.0,78.0,78.0,5.0,1.0,13.0,13.0,0.0,0.230769231,0.0,4.692307692,33.0,0.0,11.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.XContentThrowableRestResponse,5.0,14.0,2.0,44.0,68.0,20.0,6.0,44.0,44.0,0.0,0.0,4.0,4.0,0.0,0.5,0.0,10.0,14.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.action.RestActionModule,52.0,3.0,2.0,61.0,1.0,2.0,0.0,61.0,61.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,28.0,3.0,0.0,1.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.action.admin.cluster.health.RestClusterHealthAction,13.0,13.0,2.0,155.0,1.0,80.0,6.0,155.0,155.0,0.0,0.0,4.0,4.0,0.0,0.25,0.0,55.0,13.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.action.admin.cluster.node.info.RestNodesInfoAction,12.0,9.0,2.0,134.0,1.0,38.0,4.0,134.0,134.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,19.0,9.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.action.admin.cluster.node.restart.RestNodesRestartAction,11.0,9.0,2.0,45.0,1.0,34.0,6.0,45.0,45.0,0.0,0.0,4.0,4.0,0.0,0.25,0.0,17.0,9.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.action.admin.cluster.node.shutdown.RestNodesShutdownAction,12.0,9.0,2.0,47.0,1.0,36.0,6.0,47.0,47.0,0.0,0.0,4.0,4.0,0.0,0.25,0.0,17.5,9.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.action.admin.cluster.node.stats.RestNodesStatsAction,11.0,9.0,2.0,167.0,1.0,35.0,10.0,167.0,167.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,24.0,9.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.action.admin.cluster.reroute.RestClusterRerouteAction,10.0,9.0,2.0,33.0,1.0,16.0,6.0,33.0,33.0,0.0,0.0,4.0,4.0,0.0,0.25,0.0,12.0,9.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.action.admin.cluster.settings.RestClusterGetSettingsAction,12.0,9.0,2.0,43.0,1.0,37.0,6.0,43.0,43.0,0.0,0.0,4.0,4.0,0.0,0.25,0.0,17.0,9.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.action.admin.cluster.settings.RestClusterUpdateSettingsAction,12.0,10.0,2.0,52.0,1.0,28.0,6.0,52.0,52.0,0.0,0.0,4.0,4.0,0.0,0.25,0.0,16.75,10.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.action.admin.cluster.state.RestClusterStateAction,32.0,17.0,2.0,209.0,1.0,156.0,4.0,209.0,209.0,1.0,0.0,5.0,5.0,0.0,0.2,0.0,77.8,17.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.action.admin.indices.alias.RestGetIndicesAliasesAction,18.0,9.0,2.0,45.0,1.0,34.0,6.0,45.0,45.0,0.0,0.0,4.0,4.0,0.0,0.25,0.0,17.5,9.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.action.admin.indices.alias.RestIndicesAliasesAction,19.0,12.0,2.0,130.0,1.0,43.0,6.0,130.0,130.0,0.0,0.0,4.0,4.0,0.0,0.25,0.0,36.0,12.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.action.admin.indices.analyze.RestAnalyzeAction,14.0,10.0,2.0,55.0,1.0,31.0,6.0,55.0,55.0,0.0,0.0,4.0,4.0,0.0,0.25,0.0,17.75,10.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.action.admin.indices.cache.clear.RestClearIndicesCacheAction,17.0,9.0,2.0,61.0,1.0,34.0,6.0,61.0,61.0,0.0,0.0,4.0,4.0,0.0,0.25,0.0,19.5,9.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.action.admin.indices.close.RestCloseIndexAction,13.0,7.0,2.0,37.0,1.0,25.0,6.0,37.0,37.0,0.0,0.0,4.0,4.0,0.0,0.25,0.0,11.75,7.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.action.admin.indices.create.RestCreateIndexAction,17.0,11.0,2.0,80.0,1.0,42.0,6.0,80.0,80.0,0.0,0.0,4.0,4.0,0.0,0.25,0.0,23.5,11.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.action.admin.indices.delete.RestDeleteIndexAction,14.0,7.0,2.0,38.0,1.0,26.0,6.0,38.0,38.0,0.0,0.0,4.0,4.0,0.0,0.25,0.0,12.0,7.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.action.admin.indices.exists.RestIndicesExistsAction,11.0,11.0,2.0,38.0,1.0,15.0,6.0,38.0,38.0,1.0,0.0,4.0,4.0,0.0,0.25,0.0,13.5,11.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.action.admin.indices.flush.RestFlushAction,16.0,9.0,2.0,47.0,1.0,30.0,6.0,47.0,47.0,0.0,0.0,4.0,4.0,0.0,0.25,0.0,16.0,9.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.action.admin.indices.gateway.snapshot.RestGatewaySnapshotAction,14.0,7.0,2.0,37.0,1.0,24.0,6.0,37.0,37.0,0.0,0.0,4.0,4.0,0.0,0.25,0.0,13.5,7.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.action.admin.indices.mapping.delete.RestDeleteMappingAction,14.0,7.0,2.0,35.0,1.0,23.0,6.0,35.0,35.0,0.0,0.0,4.0,4.0,0.0,0.25,0.0,12.5,7.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.action.admin.indices.mapping.get.RestGetMappingAction,23.0,17.0,2.0,71.0,1.0,54.0,6.0,71.0,71.0,0.0,0.0,4.0,4.0,0.0,0.25,0.0,30.0,17.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.action.admin.indices.mapping.put.RestPutMappingAction,16.0,7.0,2.0,40.0,1.0,32.0,6.0,40.0,40.0,0.0,0.0,4.0,4.0,0.0,0.25,0.0,13.75,7.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.action.admin.indices.open.RestOpenIndexAction,13.0,7.0,2.0,37.0,1.0,25.0,6.0,37.0,37.0,0.0,0.0,4.0,4.0,0.0,0.25,0.0,11.75,7.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.action.admin.indices.optimize.RestOptimizeAction,17.0,10.0,2.0,61.0,1.0,34.0,6.0,61.0,61.0,0.0,0.0,4.0,4.0,0.0,0.25,0.0,19.5,10.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.action.admin.indices.refresh.RestRefreshAction,16.0,8.0,2.0,44.0,1.0,26.0,6.0,44.0,44.0,0.0,0.0,4.0,4.0,0.0,0.25,0.0,15.25,8.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.action.admin.indices.segments.RestIndicesSegmentsAction,15.0,8.0,2.0,43.0,1.0,28.0,6.0,43.0,43.0,0.0,0.0,4.0,4.0,0.0,0.25,0.0,15.25,8.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.action.admin.indices.settings.RestGetSettingsAction,18.0,9.0,2.0,46.0,1.0,42.0,0.0,46.0,46.0,1.0,0.0,4.0,4.0,0.0,0.25,0.0,18.25,9.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.action.admin.indices.settings.RestUpdateSettingsAction,18.0,10.0,2.0,56.0,1.0,35.0,6.0,56.0,56.0,0.0,0.0,4.0,4.0,0.0,0.25,0.0,17.5,10.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.action.admin.indices.stats.RestIndicesStatsAction,14.0,8.0,2.0,357.0,1.0,41.0,6.0,357.0,357.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,24.0,8.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.action.admin.indices.status.RestIndicesStatusAction,16.0,8.0,2.0,47.0,1.0,31.0,0.0,47.0,47.0,1.0,0.0,4.0,4.0,0.0,0.25,0.0,16.0,8.0,0.0,0.0,0,0,0,0,0,0
elasticsearch-v0.19.0,org.elasticsearch.rest.action.admin.indices.template.delete.RestDeleteIndexTemplateAction,13.0,7.0,2.0,37.0,1.0,25.0,6.0,37.0,37.0,0.0,0.0,4.0,4.0,0.0,0.25,0.0,11.75,7.0,0.0,0.0,0,0,0,0,0,0
